brand,phone_name,text,network,4g_bands,4g_band_count,5g_bands,5g_band_count,released_year,height_width_depth,height,width,depth,weight,resolution,ppi,display_width,display_height,display_ppi,display_size_str,display_size,display_type,os,chipset,ram,storage,type,main_camera,selfie_camera,bluetooth,battery,price
huawei,nova 7 5G,"network technology gsm / cdma / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) cdma 800 & td-scdma 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 6, 7, 8, 9, 18, 19, 20, 26, 28, 38, 40, 41, 66 - international 1, 2, 3, 4, 5, 6, 7, 8, 9, 18, 19, 26, 34, 38, 39, 40, 41 - china 5g bands 1, 3, 28, 38, 41, 77, 78, 79 sa/nsa - international 1, 3, 41, 77, 78, 79 sa/nsa - china speed hspa, lte-a, 5g launch announced 2020, april 23 status available. released 2020, april 28 body dimensions 160.6 x 74.3 x 8 mm (6.32 x 2.93 x 0.31 in) weight 180 g (6.35 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type oled size 6.53 inches, 102.9 cm2 (~86.3% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~403 ppi density) platform os android 10, emui 10.1, no google play services chipset kirin 985 5g (7 nm) cpu octa-core (1x2.58 ghz cortex-a76 & 3x2.40 ghz cortex-a76 & 4x1.84 ghz cortex-a55) gpu mali-g77 (8-core) memory card slot no internal 128gb 8gb ram, 256gb 8gb ram ufs 3.0 main camera quad 64 mp, f/1.8, 26mm (wide), pdaf
8 mp, f/2.4, 80mm (telephoto), pdaf, 3x optical zoom
8 mp, f/2.4, 17mm (ultrawide)
2 mp, f/2.4, (macro) features led flash, panorama, hdr video 4k, 1080p, 720p@960fps, gyro-eis selfie camera single 32 mp, f/2.2, 26mm (wide), 1/2.8"", 0.8µm features hdr video 4k sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass battery type li-po 4000 mah, non-removable charging 40w wired, 75% in 30 min (advertised)
5w reverse wired misc colors black, space silver, midsummer purple, red, green models jef-an00, jef-nx9, jef-an20 price about 390 eur ",lte  5g,1 2 3 4 5 6 7 8 9 18 19 20 26 28 34 38 39 40 41,19,1 3 28 38 41 77 78,7,2020,160.6 74.3 8,160.6,74.3,8.0,180,1080 2400,403,1080.0,2400.0,403.0,6.5,6.5,oled,android10,kirin985,8gb ,128gb 256gb,ufs3.0,64mp,32mp,bluetooth5.1,4000mah,34710.0
huawei,Enjoy 10e,"network technology gsm / hspa / lte 2g bands gsm 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 2100 4g bands 1, 3, 5, 8, 38, 40, 41 speed hspa, lte launch announced 2020, march 01 status available. released 2020, march body dimensions 159.1 x 74.1 x 9 mm (6.26 x 2.92 x 0.35 in) weight 185 g (6.53 oz) sim hybrid dual sim (nano-sim, dual stand-by) display type ips lcd size 6.3 inches, 95.8 cm2 (~81.3% screen-to-body ratio) resolution 720 x 1600 pixels, 20:9 ratio (~278 ppi density) platform os android 10, emui 10, no google play services chipset mediatek mt6765 helio p35 (12nm) cpu octa-core (4x2.35 ghz cortex-a53 & 4x1.8 ghz cortex-a53) gpu powervr ge8320 memory card slot microsd internal 64gb 4gb ram, 128gb 4gb ram main camera dual 13 mp, f/1.8, 27mm (wide), pdaf
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 8 mp, f/2.0 video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n bluetooth 5.0, a2dp, le positioning gps, glonass, bds nfc no radio unspecified usb microusb 2.0, otg features sensors accelerometer, proximity battery type li-po 5000 mah, non-removable charging 10w wired misc colors pearl white, emerald green, midnight black models med-al00, med-al20, med-tl00 price about 120 eur ",lte,1 3 5 8 38 40,6,0,0,2020,159.1 74.1 9,159.1,74.1,9.0,185,720 1600,278,720.0,1600.0,278.0,6.3,6.3,ips lcd,android10,heliop35,4gb ,128gb 64gb,0,13mp,8mp,bluetooth5.0,5000mah,10680.0
huawei,P40 Pro,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 - els-nx9 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41, 66 - els-n04 5g bands 1, 3, 28, 38, 41, 77, 78, 79 sa/nsa - els-nx9 1, 3, 5, 28, 38, 41, 66, 77, 78, 79 sa/nsa - els-n04 speed hspa, lte-a, 5g launch announced 2020, march 26 status available. released 2020, april 07 body dimensions 158.2 x 72.6 x 9 mm (6.23 x 2.86 x 0.35 in) weight 209 g (7.37 oz) build glass front, glass back, aluminum frame sim nano-sim and esim or hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 1.5m for 30 min) display type oled, 90hz, hdr10 size 6.58 inches, 105.2 cm2 (~91.6% screen-to-body ratio) resolution 1200 x 2640 pixels (~441 ppi density) platform os android 10, emui 10.1, no google play services chipset kirin 990 5g (7 nm+) cpu octa-core (2x2.86 ghz cortex-a76 & 2x2.36 ghz cortex-a76 & 4x1.95 ghz cortex-a55) gpu mali-g76 mp16 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram ufs 3.0 main camera triple 50 mp, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, dual pixel pdaf, ois
12 mp, f/3.4, 125mm (periscope telephoto), pdaf, ois, 5x optical zoom
40 mp, f/1.8, 18mm (ultrawide), 1/1.54"", pdaf
tof 3d, (depth) features leica optics, led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60fps, 720@7680fps, 1080p@960fps, hdr; gyro-eis selfie camera single 32 mp, f/2.2, 26mm (wide), 1/2.8"", 0.8µm, af
ir tof 3d, (depth/biometrics sensor) features hdr video 4k@30/60fps, 1080p@30/60fps sound loudspeaker yes 3.5mm jack no 32-bit/384khz audio comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.1, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes infrared port yes radio no usb usb type-c 3.1, otg features sensors infrared face id, fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum battery type li-po 4200 mah, non-removable charging 40w wired
27w wireless
27w reverse wireless misc colors silver frost, blush gold, deep sea blue, ice white, black models els-nx9, els-n04, els-an00, els-tn00 price $ 575.00 / £ 369.99 / € 316.21 tests performance antutu: 496356 (v8)
geekbench: 12848 (v4.4), 3197 (v5.1)
gfxbench: 31fps (es 3.1 onscreen) display contrast ratio: infinite (nominal) camera photo / video loudspeaker -27.5 lufs (good) battery (old) endurance rating 94h ",lte  5g,1 2 3 4 5 6 7 8 9 12 17 18 19 20 26 28 32 34 38 39 40 41,22,1 3 5 28 38 41 66 77 78,9,2020,158.2 72.6 9,158.2,72.6,9.0,209,1200 2640,441,1200.0,2640.0,441.0,6.6,6.6,oled 90hz,android10,kirin990,8gb ,128gb 256gb 512gb,ufs3.0,50mp,32mp,bluetooth5.1,4200mah,28124.0
huawei,P40,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 5g bands 1, 3, 28, 38, 41, 77, 78, 79 sa/nsa speed hspa, lte-a, 5g launch announced 2020, march 26 status available. released 2020, april 07 body dimensions 148.9 x 71.1 x 8.5 mm (5.86 x 2.80 x 0.33 in) weight 175 g (6.17 oz) build glass front, glass back, aluminum frame sim nano-sim and esim or hybrid dual sim (nano-sim, dual stand-by) ip53, dust and splash resistant display type oled size 6.1 inches, 91.3 cm2 (~86.3% screen-to-body ratio) resolution 1080 x 2340 pixels, 19.5:9 ratio (~422 ppi density) platform os android 10, emui 10.1, no google play services chipset kirin 990 5g (7 nm+) cpu octa-core (2x2.86 ghz cortex-a76 & 2x2.36 ghz cortex-a76 & 4x1.95 ghz cortex-a55) gpu mali-g76 mp16 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 6gb ram, 128gb 8gb ram, 256gb 8gb ram ufs 3.0 main camera triple 50 mp, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional pdaf, ois
8 mp, f/2.4, 80mm (telephoto), pdaf, ois, 3x optical zoom
16 mp, f/2.2, 17mm (ultrawide), af features leica optics, led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60fps, 720p@960fps; gyro-eis selfie camera single 32 mp, f/2.0, 26mm (wide), 1/2.8"", 0.8µm
ir tof 3d, (biometrics sensor only) features hdr video 4k@30/60fps, 1080p@30/60fps sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.1, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes radio no usb usb type-c 3.1, otg features sensors infrared face id, fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum battery type li-po 3800 mah, non-removable charging 22.5w wired misc colors silver frost, blush gold, deep sea blue, ice white, black models ana-an00, ana-tn00, ana-nx9, ana-lx4 price about 520 eur tests performance antutu: 486583 (v8)
geekbench: 12619 (v4.4), 3148 (v5.1)
gfxbench: 37fps (es 3.1 onscreen) display contrast ratio: infinite (nominal) camera photo / video loudspeaker -28.9 lufs (average) battery (old) endurance rating 89h ",lte  5g,1 2 3 4 5 6 7 8 9 12 17 18 19 20 26 28 32 34 38 39 40,21,1 3 28 38 41 77 78,7,2020,148.9 71.1 8.5,148.9,71.1,8.5,175,1080 2340,422,1080.0,2340.0,422.0,6.1,6.1,oled,android10,kirin990,6gb  8gb ,128gb 256gb,ufs3.0,50mp,32mp,bluetooth5.1,3800mah,46280.0
huawei,nova 7i,"network technology gsm / cdma / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) cdma 800 & td-scdma 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 2100 4g bands 1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 28, 34, 38, 39, 40, 41 - jny-l21a, jny-l01a, jny-l21b 1, 2, 3, 4, 5, 7, 8, 18, 19, 28, 34, 38, 39, 40, 41 - jny-l22a, jny-l02a, jny-l22b speed hspa 42.2/5.76 mbps, lte-a (2ca) cat13 400/75 mbps launch announced 2020, january 30 status available. released 2020, february 14 body dimensions 159.2 x 76.3 x 8.7 mm (6.27 x 3.00 x 0.34 in) weight 183 g (6.46 oz) build glass front, plastic back, plastic frame sim single sim (nano-sim) or hybrid dual sim (nano-sim, dual stand-by) display type ips lcd size 6.4 inches, 101.4 cm2 (~83.5% screen-to-body ratio) resolution 1080 x 2310 pixels (~398 ppi density) platform os android 10, emui 10, no google play services chipset kirin 810 (7 nm) cpu octa-core (2x2.27 ghz cortex-a76 & 6x1.88 ghz cortex-a55) gpu mali-g52 mp6 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram ufs 2.1 main camera quad 48 mp, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, pdaf
8 mp, f/2.4, (ultrawide)
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 16 mp, f/2.0, (wide), 1/3.06"", 1.0µm features hdr video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc no radio fm radio (market/region dependent) usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, proximity, compass battery type li-po 4200 mah, non-removable charging 40w wired, 70% in 30 min (advertised) misc colors midnight black, crush green, sakura pink models jny-l22b, jny-l21a, jny-l01a, jny-l21b, jny-l22a, jny-l02a, jny-lx2 price about 240 eur ",lte,1 2 3 4 5 7 8 18 19 20 28 34 38 39 40,15,0,0,2020,159.2 76.3 8.7,159.2,76.3,8.7,183,1080 2310,398,1080.0,2310.0,398.0,6.4,6.4,ips lcd,android10,kirin810,8gb ,128gb,ufs2.1,48mp,16mp,bluetooth5.1,4200mah,21360.0
huawei,Y6s (2019),"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 1900 / 2100 - jat-l29, jat-lx1, jat-lx1 nfc hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - jat-lx3 4g bands 1, 3, 5, 7, 8, 20, 38, 40, 41 - jat-l29 1, 3, 5, 7, 8, 20 - jat-lx1 nfc, jat-lx1 1, 2, 3, 4, 5, 7, 8, 28, 38, 41 - jat-lx3 speed hspa, lte-a launch announced 2020, january 30 status available. released 2020, may body dimensions 156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in) weight 150 g (5.29 oz) build glass front, plastic back, plastic frame sim dual sim (nano-sim, dual stand-by) display type ips lcd size 6.09 inches, 91.0 cm2 (~79.2% screen-to-body ratio) resolution 720 x 1560 pixels, 19.5:9 ratio (~282 ppi density) platform os android 9.0 (pie), emui 9.1 chipset mediatek mt6765 helio p35 (12nm) cpu octa-core (4x2.3 ghz cortex-a53 & 4x1.8 ghz cortex-a53) gpu powervr ge8320 memory card slot microsdxc (dedicated slot) internal 32gb 3gb ram, 64gb 3gb ram emmc 5.1 main camera single 13 mp, f/1.8, pdaf features led flash, hdr, panorama video 1080p@30fps selfie camera single 8 mp, f/2.0 video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n, wi-fi direct bluetooth 4.2, a2dp, le positioning gps, glonass, bds nfc yes (jat-lx1 nfc only) radio fm radio, built-in antenna usb microusb 2.0 features sensors fingerprint (rear-mounted), accelerometer, proximity battery type li-po 3020 mah, non-removable misc colors orchid blue, starry black models jat-lx3, jat-l29, jat-lx1, jat-l41 price about 160 eur ",lte,1 2 3 4 5 7 8 20 28 38 40,11,0,0,2020,156.3 73.5 8,156.3,73.5,8.0,150,720 1560,282,720.0,1560.0,282.0,6.1,6.1,ips lcd,android9.0,heliop35,3gb ,32gb 64gb,emmc5.1,13mp,8mp,bluetooth4.2,3020mah,14240.0
huawei,Mate 30 RS Porsche Design,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 - global 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41 - china 5g bands 1, 3, 28, 77, 78, 79 nsa/sub6 speed hspa, lte-a, 5g (2+ gbps dl) launch announced 2019, september status available. released 2019, november body dimensions 158.1 x 73.1 x 9.3 mm (6.22 x 2.88 x 0.37 in) weight 198 g (6.98 oz) build glass front (gorilla glass 6), leather/glass back, aluminum frame sim hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 2m for 30 min) display type oled, hdr10 size 6.53 inches, 108.7 cm2 (~94.1% screen-to-body ratio) resolution 1176 x 2400 pixels, 18.5:9 ratio (~409 ppi density) protection corning gorilla glass 6 platform os android 10, emui 10, no google play services chipset kirin 990 5g (7 nm+) cpu octa-core (2x2.86 ghz cortex-a76 & 2x2.36 ghz cortex-a76 & 4x1.95 ghz cortex-a55) gpu mali-g76 mp16 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 512gb 12gb ram ufs 3.0 main camera triple 40 mp, f/1.6, 27mm (wide), 1/1.7"", pdaf, ois
8 mp, f/2.4, 80mm (telephoto), 1/4.0"", pdaf, ois, 3x optical zoom
40 mp, f/1.8, 18mm (ultrawide), 1/1.54"", pdaf
tof 3d, (depth) features leica optics, dual-led dual-tone flash, panorama, hdr video 4k@30/60fps, 1080p@30/60/120fps, 1080p@960fps, 720p@7680fps, gyro-eis selfie camera single 32 mp, f/2.0, 26mm (wide), 1/2.8"", 0.8µm
tof 3d, (depth/biometrics sensor) features hdr, panorama video 1080p@30fps sound loudspeaker yes, with stereo speakers 3.5mm jack no 32-bit/384khz audio comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, dlna, wi-fi direct bluetooth 5.1, a2dp, aptx hd, le positioning gps (l1+l5), glonass (l1), bds (b1), galileo (e1+e5a), qzss (l1+l5) nfc yes infrared port yes radio no usb usb type-c 3.1, otg features sensors face id, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass battery type li-po 4500 mah, non-removable charging 40w wired
27w wireless
reverse wireless misc colors black, red models lio-n29, lio-an00p, lio-an00 price about 1700 eur ",lte  5g,1 2 3 4 5 6 7 8 9 12 17 18 19 20 26 28 32 34 38 39 40,21,1 3 28 77 78,5,2019,158.1 73.1 9.3,158.1,73.1,9.3,198,1176 2400,409,1176.0,2400.0,409.0,6.5,6.5,oled,android10,kirin990,12gb ,512gb,ufs3.0,40mp,32mp,bluetooth5.1,4500mah,62300.0
huawei,Mate 30 5G,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41 5g bands 41, 77, 78, 79 nsa/sub6 speed hspa, lte-a, 5g (2+ gbps dl) launch announced 2019, september status available. released 2019, october body dimensions 160.8 x 76.1 x 8.4 mm (6.33 x 3.00 x 0.33 in) weight 196 g (6.91 oz) build glass front, glass back, aluminum frame sim hybrid dual sim (nano-sim, dual stand-by) ip53, dust and splash resistant display type oled, hdr10 size 6.62 inches, 107.6 cm2 (~87.9% screen-to-body ratio) resolution 1080 x 2340 pixels, 19.5:9 ratio (~389 ppi density) platform os android 10, emui 10, no google play services chipset kirin 990 5g (7 nm+) cpu octa-core (2x2.86 ghz cortex-a76 & 2x2.36 ghz cortex-a76 & 4x1.95 ghz cortex-a55) gpu mali-g76 mp16 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 6gb ram, 128gb 8gb ram, 256gb 8gb ram ufs 3.0 main camera triple 40 mp, f/1.8, 27mm (wide), 1/1.54"", pdaf, laser af
8 mp, f/2.4, 80mm (telephoto), 1/4.0"", pdaf, ois, 3x optical zoom
16 mp, f/2.2, 17mm (ultrawide) features leica optics, dual-led dual-tone flash, panorama, hdr video 4k@30/60fps, 1080p@30/60/120fps, 720p@960fps, gyro-eis selfie camera single 24 mp, f/2.0, 26mm (wide), 1/2.8"", 0.9µm
tof 3d, (depth/biometrics sensor) features hdr video 1080p@30fps sound loudspeaker yes, with stereo speakers 3.5mm jack yes 32-bit/384khz audio comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, dlna, wi-fi direct bluetooth 5.1, a2dp, aptx hd, le positioning gps (l1+l5), glonass (l1), bds (b1), galileo (e1+e5a), qzss (l1+l5) nfc yes infrared port yes radio no usb usb type-c 3.1, otg features sensors face id, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass battery type li-po 4200 mah, non-removable charging 40w wired
27w wireless
reverse wireless misc colors black, space silver, cosmic purple, emerald green, orange, forest green models tas-an00, tas-tn00 price about 650 eur ",lte  5g,1 2 3 4 5 6 7 8 9 12 17 18 19 20 26 34 38 39 40,19,41 77 78,3,2019,160.8 76.1 8.4,160.8,76.1,8.4,196,1080 2340,389,1080.0,2340.0,389.0,6.6,6.6,oled,android10,kirin990,6gb  8gb ,128gb 256gb,ufs3.0,40mp,24mp,bluetooth5.1,4200mah,57850.0
huawei,nova Y70 Plus,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim) 3g bands hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - europe hsdpa 850 / 900 / 1900 / 2100 - africa 4g bands 1, 2, 3, 4, 5, 7, 8, 13, 26, 28, 38, 66 - europe 1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - africa speed hspa, lte launch announced 2022, april 20 status available. released 2022, may 01 body dimensions 168.3 x 77.7 x 9 mm (6.63 x 3.06 x 0.35 in) weight 199 g (7.02 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type ips lcd size 6.75 inches, 110.0 cm2 (~84.1% screen-to-body ratio) resolution 720 x 1600 pixels, 20:9 ratio (~260 ppi density) platform os emui 12, no google play services chipset kirin 710a (14 nm) cpu octa-core (4x2.0 ghz cortex-a73 & 4x1.7 ghz cortex-a53) gpu mali-g51 mp4 memory card slot microsdxc (uses shared sim slot) internal 64gb 4gb ram, 128gb 4gb ram main camera triple 48 mp, f/1.8, 26mm (wide), pdaf
5 mp, f/2.2, 120˚ (ultrawide)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 8 mp, f/2.0 features hdr video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n bluetooth 5.1, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc no radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, proximity, compass battery type li-po 6000 mah, non-removable charging 22.5w wired misc colors crystal blue, midnight black, pearl white models mga-lx9, mga-lx9n, mga-lx3 price $ 415.00 / € 194.99 ",lte,1 2 3 4 5 7 8 13 20 26 28 38 40,13,0,0,2022,168.3 77.7 9,168.3,77.7,9.0,199,720 1600,260,720.0,1600.0,260.0,6.8,6.8,ips lcd,emui12,kirin710a,4gb ,128gb 64gb,0,48mp,8mp,bluetooth5.1,6000mah,17355.0
huawei,P50E,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 speed hspa, lte-a launch announced 2022, march 17 status available. released 2022, march 24 body dimensions 156.5 x 73.8 x 7.9 mm (6.16 x 2.91 x 0.31 in) weight 181 g (6.38 oz) sim hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 1.5m for 30 min) display type oled, 1b colors, 90hz size 6.5 inches, 102.5 cm2 (~88.8% screen-to-body ratio) resolution 1224 x 2700 pixels (~456 ppi density) platform os harmonyos 2.0 chipset qualcomm sm7325 snapdragon 778g 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 670 & 4x1.8 ghz kryo 670) gpu adreno 642l memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram, 256gb 8gb ram main camera triple 50 mp, f/1.8, 23mm (wide), pdaf, laser af, ois
12 mp, f/3.4, 125mm (periscope telephoto), pdaf, ois, 5x optical zoom
13 mp, f/2.2, 16mm (ultrawide) features leica optics, dual-led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60fps; gyro-eis selfie camera single 13 mp, f/2.4, 100˚ (ultrawide) features panorama, hdr video 4k@30fps, 1080p@30/60fps sound loudspeaker yes, with stereo speakers 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic (l5) nfc yes radio no usb usb type-c 3.1, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum battery type li-po 4100 mah, non-removable charging 66w wired misc colors galaxy blue, cocoa tea gold, snow white, obsidian black models abr-al60 price about 580 eur ",lte,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,0,0,2022,156.5 73.8 7.9,156.5,73.8,7.9,181,1224 2700,456,1224.0,2700.0,456.0,6.5,6.5,oled 90hz,harmony2.0,snapdragon778g,8gb ,128gb 256gb,0,50mp,13mp,bluetooth5.2,4100mah,51620.0
